filename,label,feature,value,z_score
spanish114.wav,Human,loudness_sma3_stddevRisingSlope,10.142869,3.21
catalan3.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.0364199,3.21
2026-03-08 16-20-24.wav,AI,F1frequency_sma3nz_amean,877.22296,3.21
spanish12.wav,Human,MeanUnvoicedSegmentLength,0.49057472,3.21
fijian2.wav,Human,loudness_sma3_percentile20.0,0.45293906,3.21
sindhi1.wav,Human,loudness_sma3_percentile20.0,0.45278558,3.21
kannada1.wav,Human,VoicedSegmentsPerSec,4.0562916,3.21
uzbek3.wav,Human,mfcc2_sma3_amean,-13.605726,3.21
english298.wav,Human,spectralFluxUV_sma3nz_amean,0.45147645,3.21
mandarin19.wav,Human,loudness_sma3_amean,1.0505729,3.21
czech9.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8477223,3.21
russian3.wav,Human,mfcc3_sma3_stddevNorm,349.2752,3.21
kurdish10.wav,Human,equivalentSoundLevel_dBp,-33.24643,3.21
english262.wav,Human,StddevVoicedSegmentLengthSec,0.2530363,3.21
pashto9.wav,Human,loudness_sma3_percentile80.0,1.6984646,3.21
macedonian25.wav,Human,loudness_sma3_stddevFallingSlope,8.865482,3.21
english519.wav,Human,equivalentSoundLevel_dBp,-33.241627,3.21
english277.wav,Human,mfcc1V_sma3nz_amean,9.353044,3.21
faroese1.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.36502823,3.21
english28.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,812.92676,3.2
swedish6.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.36613843,3.2
english297.wav,Human,VoicedSegmentsPerSec,4.0533333,3.2
cantonese12.wav,Human,F2bandwidth_sma3nz_stddevNorm,0.49834976,3.2
catalan3.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-68.84352,3.2
finnish5.wav,Human,spectralFlux_sma3_stddevNorm,1.5321146,3.2
2026-03-08 16-09-45.wav,AI,spectralFlux_sma3_amean,0.60895264,3.2
finnish2.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.3667314,3.19
mandarin19.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.2501096,3.19
cantonese13.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,647.7372,3.19
english219.wav,Human,loudness_sma3_amean,1.0485327,3.19
greek8.wav,Human,loudness_sma3_meanFallingSlope,14.657647,3.19
2026-03-08 16-19-32.wav,AI,spectralFlux_sma3_amean,0.6078304,3.19
farsi12.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-168.23657,3.19
english238.wav,Human,VoicedSegmentsPerSec,4.0474906,3.19
portuguese20.wav,Human,spectralFlux_sma3_amean,0.6074575,3.19
arabic16.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,811.8303,3.19
spanish104.wav,Human,hammarbergIndexUV_sma3nz_amean,34.173088,3.19
macedonian5.wav,Human,loudness_sma3_pctlrange0-2,1.4363815,3.19
slovak4.wav,Human,loudness_sma3_percentile50.0,0.9524958,3.19
yoruba2.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8427277,3.19
bulgarian6.wav,Human,alphaRatioUV_sma3nz_amean,-24.521708,3.19
arabic1.wav,Human,StddevVoicedSegmentLengthSec,0.25217578,3.19
dari5.wav,Human,equivalentSoundLevel_dBp,-33.16593,3.19
spanish29.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.38591397,3.19
portuguese20.wav,Human,loudness_sma3_meanFallingSlope,14.664033,3.19
portuguese46.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.36762372,3.18
dutch30.wav,Human,mfcc4_sma3_amean,-25.895325,3.18
english314.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-69.233475,3.18
chaldean1.wav,Human,loudness_sma3_stddevFallingSlope,8.810451,3.18
english70.wav,Human,loudness_sma3_stddevFallingSlope,8.820495,3.18
mandarin60.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5053184,3.18
english147.wav,Human,logRelF0-H1-H2_sma3nz_amean,22.38872,3.18
macedonian25.wav,Human,loudness_sma3_percentile50.0,0.95104206,3.18
luxembourgeois1.wav,Human,loudness_sma3_stddevRisingSlope,10.097618,3.18
english264.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.39362422,3.18
dutch15.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.39342186,3.18
english420.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-169.16084,3.17
pashto9.wav,Human,MeanVoicedSegmentLengthSec,0.31833333,3.17
russian47.wav,Human,mfcc3_sma3_amean,-10.82916,3.17
korean21.wav,Human,alphaRatioUV_sma3nz_amean,-24.447592,3.17
polish13.wav,Human,F2frequency_sma3nz_stddevNorm,0.19993964,3.17
spanish99.wav,Human,F3frequency_sma3nz_amean,2979.5798,3.17
vietnamese9.wav,Human,VoicedSegmentsPerSec,4.037383,3.17
9e31bf5f-b0a9-4680-a6ce-77068b929876.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1304.7129,3.17
english231.wav,Human,VoicedSegmentsPerSec,4.0348964,3.17
macedonian16.wav,Human,spectralFluxUV_sma3nz_amean,0.44772837,3.17
bambara4.wav,Human,loudness_sma3_stddevNorm,1.1309144,3.17
english468.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30804738,3.17
english444.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.39225453,3.17
twi2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.553671,3.17
english317.wav,Human,F0semitoneFrom27.5Hz_sma3nz_amean,14.630839,3.17
english450.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,0.38921496,3.17
15e4995d-a954-4722-a80f-4e8c4c1ae68e.wav,AI,slopeUV500-1500_sma3nz_amean,0.031634368,3.17
english297.wav,Human,hammarbergIndexV_sma3nz_stddevNorm,1.5598083,3.17
taiwanese8.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,644.5338,3.17
urdu1.wav,Human,loudness_sma3_stddevRisingSlope,10.0616,3.16
english11.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0213418,3.16
2026-03-08 16-20-24.wav,AI,loudness_sma3_meanFallingSlope,14.593908,3.16
dutch16.wav,Human,spectralFlux_sma3_stddevNorm,1.5258585,3.16
french26.wav,Human,loudness_sma3_meanRisingSlope,18.493673,3.16
2026-03-08 16-10-31.wav,AI,loudness_sma3_pctlrange0-2,1.4290131,3.16
english219.wav,Human,spectralFluxV_sma3nz_amean,0.879605,3.16
english70.wav,Human,loudness_sma3_pctlrange0-2,1.4294928,3.16
french50.wav,Human,MeanVoicedSegmentLengthSec,0.31811592,3.16
hindi2.wav,Human,hammarbergIndexUV_sma3nz_amean,-4.0811205,3.16
spanish130.wav,Human,jitterLocal_sma3nz_amean,0.041476354,3.16
amharic5.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,804.9246,3.16
romanian11.wav,Human,loudness_sma3_percentile20.0,0.4491311,3.16
english297.wav,Human,shimmerLocaldB_sma3nz_amean,1.7513295,3.16
swedish6.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-167.84445,3.16
english276.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1645254,3.16
shona2.wav,Human,mfcc1_sma3_amean,-0.85898805,3.16
punjabi5.wav,Human,StddevVoicedSegmentLengthSec,0.25073996,3.15
english203.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8225064,3.15
macedonian5.wav,Human,loudness_sma3_percentile80.0,1.6836467,3.15
english317.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.617538,3.15
korean46.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.0649654,3.15
russian10.wav,Human,loudness_sma3_pctlrange0-2,1.4274966,3.15
portuguese13.wav,Human,jitterLocal_sma3nz_stddevNorm,2.82458,3.15
macedonian20.wav,Human,loudness_sma3_meanRisingSlope,18.463305,3.15
english238.wav,Human,spectralFluxUV_sma3nz_amean,0.44555354,3.15
greek11.wav,Human,mfcc3V_sma3nz_amean,-12.282538,3.15
english420.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-169.16304,3.15
fataluku1.wav,Human,spectralFluxV_sma3nz_stddevNorm,0.294542,3.15
faroese1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1297.0823,3.15
2026-03-08 16-20-24.wav,AI,loudness_sma3_stddevRisingSlope,10.044468,3.15
english245.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.6327305,3.15
english147.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.696459,3.14
english75.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.39050683,3.14
macedonian20.wav,Human,loudness_sma3_meanFallingSlope,14.5425625,3.14
italian29.wav,Human,equivalentSoundLevel_dBp,-13.851238,3.14
english495.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.682925,3.14
english439.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.682493,3.14
dutch30.wav,Human,mfcc4V_sma3nz_amean,-38.793327,3.14
bavarian1.wav,Human,StddevVoicedSegmentLengthSec,0.25028944,3.14
dutch15.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1294.2103,3.14
mandarin41.wav,Human,mfcc4V_sma3nz_amean,-38.770947,3.14
spanish54.wav,Human,spectralFluxUV_sma3nz_amean,0.44498968,3.14
2026-03-08 16-08-16.wav,AI,F1frequency_sma3nz_amean,872.55316,3.14
arabic76.wav,Human,F1bandwidth_sma3nz_amean,1098.0116,3.14
english459.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,322.36688,3.14
english56.wav,Human,F2bandwidth_sma3nz_stddevNorm,0.49548942,3.14
tagalog15.wav,Human,MeanVoicedSegmentLengthSec,0.31727272,3.14
spanish29.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.3637776,3.14
uyghur3.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.50347584,3.14
english313.wav,Human,hammarbergIndexV_sma3nz_stddevNorm,1.5466131,3.14
english420.wav,Human,F1bandwidth_sma3nz_amean,1098.3447,3.14
english566.wav,Human,hammarbergIndexV_sma3nz_amean,7.06076,3.14
english135.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30675256,3.14
greek8.wav,Human,mfcc2_sma3_amean,-13.124225,3.13
nuer1.wav,Human,MeanUnvoicedSegmentLength,0.48403224,3.13
turkish15.wav,Human,mfcc1_sma3_amean,-0.70505357,3.13
bengali16.wav,Human,MeanVoicedSegmentLengthSec,0.31671876,3.13
french3.wav,Human,alphaRatioUV_sma3nz_amean,-24.198895,3.13
portuguese33.wav,Human,loudness_sma3_amean,1.0395755,3.13
faroese1.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.36417106,3.13
macedonian11.wav,Human,loudness_sma3_percentile80.0,1.6801744,3.13
korean4.wav,Human,spectralFlux_sma3_stddevNorm,0.45341018,3.13
english103.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0170145,3.13
01b91071-5bd8-4107-9d40-c9c16b0280b9.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1292.4246,3.13
english303.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,13.73292,3.13
catalan3.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-71.28193,3.13
english314.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-71.29126,3.13
hebrew9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.3891929,3.13
farsi15.wav,Human,F2bandwidth_sma3nz_amean,789.6652,3.13
english55.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.028174,3.13
spanish121.wav,Human,loudness_sma3_stddevNorm,1.1261017,3.13
english359.wav,Human,slopeV500-1500_sma3nz_amean,0.005574513,3.12
english301.wav,Human,spectralFluxV_sma3nz_amean,0.87365043,3.12
cantonese1.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.2403411,3.12
english45.wav,Human,HNRdBACF_sma3nz_stddevNorm,5.1386437,3.12
nepali2.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8119228,3.12
english452.wav,Human,hammarbergIndexV_sma3nz_amean,40.015244,3.12
fataluku1.wav,Human,loudness_sma3_stddevNorm,0.37266725,3.12
english314.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-73.911026,3.12
italian32.wav,Human,MeanVoicedSegmentLengthSec,0.31607142,3.12
english314.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.0268735,3.12
english219.wav,Human,loudness_sma3_stddevFallingSlope,8.732565,3.12
english73.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.38885123,3.12
english7.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.37481406,3.12
hausa1.wav,Human,StddevUnvoicedSegmentLength,0.5400577,3.11
macedonian26.wav,Human,jitterLocal_sma3nz_amean,0.041171364,3.11
portuguese9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,14.747958,3.11
english223.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,796.2224,3.11
arabic16.wav,Human,mfcc2_sma3_amean,27.839035,3.11
cantonese13.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30562633,3.11
english7.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.39566848,3.11
norwegian3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,320.38232,3.11
english486.wav,Human,loudness_sma3_amean,1.0367751,3.11
cantonese8.wav,Human,hammarbergIndexUV_sma3nz_amean,33.69957,3.11
korean9.wav,Human,VoicedSegmentsPerSec,4.007124,3.11
english468.wav,Human,F2frequency_sma3nz_amean,1929.3926,3.11
english450.wav,Human,MeanVoicedSegmentLengthSec,0.035384614,3.11
portuguese36.wav,Human,alphaRatioV_sma3nz_stddevNorm,3.2821574,3.11
mandarin58.wav,Human,shimmerLocaldB_sma3nz_amean,1.7423561,3.11
english324.wav,Human,mfcc1_sma3_amean,-0.5469352,3.11
swedish6.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.36811572,3.1
spanish121.wav,Human,StddevUnvoicedSegmentLength,0.5385613,3.1
english49.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1282.6494,3.1
turkish15.wav,Human,F3bandwidth_sma3nz_amean,767.2993,3.1
english566.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1282.4701,3.1
2026-03-08 16-18-01.wav,AI,loudness_sma3_meanRisingSlope,18.308176,3.1
english50.wav,Human,loudness_sma3_meanFallingSlope,14.442826,3.1
english144.wav,Human,loudness_sma3_meanFallingSlope,14.4492,3.1
english315.wav,Human,loudness_sma3_meanFallingSlope,14.443378,3.1
english13.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0139811,3.1
spanish114.wav,Human,loudness_sma3_percentile20.0,0.44382876,3.1
english296.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8041308,3.1
russian9.wav,Human,logRelF0-H1-H2_sma3nz_amean,21.97035,3.1
arabic10.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8006208,3.1
cantonese7.wav,Human,spectralFluxUV_sma3nz_amean,0.44071043,3.1
greek8.wav,Human,F1bandwidth_sma3nz_amean,1101.2584,3.1
korean46.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.0249982,3.1
arabic6.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-70.46678,3.1
portuguese46.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.39668745,3.1
ibibio3.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30520603,3.1
english410.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8037922,3.1
portuguese36.wav,Human,mfcc2_sma3_amean,-12.877944,3.1
german28.wav,Human,mfcc3_sma3_amean,33.901188,3.1
vietnamese13.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,793.68915,3.1
macedonian14.wav,Human,spectralFluxV_sma3nz_amean,0.87162286,3.1
english360.wav,Human,loudness_sma3_stddevRisingSlope,9.968002,3.1
shona2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.38727164,3.1
macedonian6.wav,Human,loudness_sma3_pctlrange0-2,1.4168653,3.1
afrikaans5.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1283.986,3.1
english113.wav,Human,loudness_sma3_meanRisingSlope,18.29203,3.09
ukrainian4.wav,Human,mfcc2_sma3_amean,-12.822119,3.09
english381.wav,Human,StddevVoicedSegmentLengthSec,0.24837902,3.09
amharic12.wav,Human,jitterLocal_sma3nz_amean,0.041065905,3.09
mandarin30.wav,Human,slopeV500-1500_sma3nz_stddevNorm,-27.791399,3.09
macedonian18.wav,Human,loudness_sma3_percentile80.0,1.6697888,3.09
english554.wav,Human,mfcc1V_sma3nz_amean,48.735928,3.09
french36.wav,Human,equivalentSoundLevel_dBp,-32.86704,3.09
korean6.wav,Human,spectralFlux_sma3_amean,0.59729034,3.09
english359.wav,Human,mfcc2_sma3_amean,-12.79891,3.09
arabic66.wav,Human,mfcc3_sma3_amean,-10.264065,3.09
czech5.wav,Human,MeanVoicedSegmentLengthSec,0.31474575,3.09
english277.wav,Human,hammarbergIndexV_sma3nz_amean,7.325623,3.09
english324.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30475575,3.09
turkish28.wav,Human,hammarbergIndexUV_sma3nz_amean,33.59626,3.09
ibibio3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,318.90033,3.09
hungarian7.wav,Human,alphaRatioUV_sma3nz_amean,-23.94665,3.08
bengali7.wav,Human,F2bandwidth_sma3nz_amean,793.6373,3.08
uzbek3.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30440667,3.08
spanish29.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.37855846,3.08
english45.wav,Human,VoicedSegmentsPerSec,3.9936104,3.08
wolof1.wav,Human,loudness_sma3_stddevNorm,1.1192151,3.08
ibibio3.wav,Human,F1bandwidth_sma3nz_amean,1102.9988,3.08
turkish15.wav,Human,spectralFluxUV_sma3nz_amean,0.4392774,3.08
spanish144.wav,Human,slopeV500-1500_sma3nz_amean,-0.04495145,3.08
bulgarian3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,790.83044,3.08
hebrew6.wav,Human,mfcc3V_sma3nz_amean,-11.671524,3.08
cantonese10.wav,Human,loudness_sma3_meanRisingSlope,18.260439,3.08
turkish10.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,14.656604,3.08
english449.wav,Human,jitterLocal_sma3nz_amean,0.040975966,3.08
spanish99.wav,Human,mfcc3V_sma3nz_amean,-11.665074,3.08
chaldean1.wav,Human,mfcc4_sma3_amean,-25.173956,3.08
english113.wav,Human,hammarbergIndexV_sma3nz_amean,7.3448615,3.08
hungarian2.wav,Human,HNRdBACF_sma3nz_amean,13.477048,3.08
mandarin30.wav,Human,alphaRatioV_sma3nz_stddevNorm,3.2411256,3.08
amharic4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,790.8542,3.08
spanish30.wav,Human,spectralFlux_sma3_amean,0.59547687,3.08
english191.wav,Human,mfcc1V_sma3nz_amean,10.168299,3.08
english479.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.0222844,3.07
english324.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1273.5872,3.07
marathi1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,628.63116,3.07
mandarin61.wav,Human,loudness_sma3_stddevNorm,1.1187884,3.07
8945ffe3-7a90-47b4-ab5b-e9a8ff567fb0.wav,AI,slopeUV500-1500_sma3nz_amean,0.030719712,3.07
arabic11.wav,Human,slopeUV500-1500_sma3nz_amean,0.030739851,3.07
macedonian10.wav,Human,jitterLocal_sma3nz_stddevNorm,2.787949,3.07
lamaholot1.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.2342956,3.07
english68.wav,Human,slopeUV500-1500_sma3nz_amean,0.030774225,3.07
tamil6.wav,Human,mfcc4_sma3_amean,-25.103924,3.07
kikongo2.wav,Human,StddevUnvoicedSegmentLength,0.53588194,3.07
english298.wav,Human,loudness_sma3_stddevFallingSlope,8.64908,3.07
portuguese3.wav,Human,StddevUnvoicedSegmentLength,0.53572774,3.07
arabic5.wav,Human,F3frequency_sma3nz_amean,2972.262,3.07
russian22.wav,Human,mfcc4_sma3_stddevNorm,398.89682,3.07
japanese27.wav,Human,F2frequency_sma3nz_stddevNorm,0.099909455,3.07
rotuman2.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-167.54716,3.07
dutch37.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.500164,3.07
thai9.wav,Human,mfcc1V_sma3nz_amean,10.336356,3.06
russian19.wav,Human,loudness_sma3_stddevRisingSlope,9.909336,3.06
macedonian11.wav,Human,loudness_sma3_pctlrange0-2,1.4075279,3.06
ga1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1271.7736,3.06
english110.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,14.594257,3.06
english219.wav,Human,loudness_sma3_meanFallingSlope,14.353816,3.06
2026-03-08 16-08-16.wav,AI,loudness_sma3_stddevFallingSlope,8.637921,3.06
arabic12.wav,Human,alphaRatioUV_sma3nz_amean,9.728761,3.06
swedish9.wav,Human,loudness_sma3_percentile50.0,0.93409866,3.06
turkish17.wav,Human,loudness_sma3_percentile50.0,0.9334442,3.06
tagalog12.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.4994744,3.06
english159.wav,Human,F2frequency_sma3nz_amean,1925.4612,3.06
english420.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.40158424,3.06
rotuman2.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-167.74852,3.06
turkish17.wav,Human,loudness_sma3_amean,1.0278553,3.06
hungarian2.wav,Human,F1frequency_sma3nz_stddevNorm,0.19037396,3.06
english355.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.3837648,3.06
lithuanian4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,316.18692,3.06
english145.wav,Human,F0semitoneFrom27.5Hz_sma3nz_amean,15.182793,3.06
english80.wav,Human,VoicedSegmentsPerSec,3.9838853,3.06
english479.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1516128,3.05
russian9.wav,Human,F2frequency_sma3nz_amean,1503.109,3.05
english76.wav,Human,loudness_sma3_amean,1.0275905,3.05
cantonese4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,315.8518,3.05
hindi2.wav,Human,slopeUV500-1500_sma3nz_amean,0.030535702,3.05
english105.wav,Human,loudness_sma3_percentile20.0,0.4392823,3.05
bengali4.wav,Human,alphaRatioUV_sma3nz_amean,-23.793472,3.05
cantonese12.wav,Human,loudness_sma3_percentile80.0,1.6607943,3.05
english147.wav,Human,VoicedSegmentsPerSec,3.9777248,3.05
english56.wav,Human,mfcc1_sma3_amean,-0.19207378,3.05
english503.wav,Human,equivalentSoundLevel_dBp,-14.128699,3.05
macedonian19.wav,Human,loudness_sma3_pctlrange0-2,1.4054531,3.05
spanish68.wav,Human,loudness_sma3_stddevRisingSlope,9.894208,3.05
english336.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,49.19683,3.05
english554.wav,Human,mfcc3V_sma3nz_amean,-11.469804,3.05
english501.wav,Human,loudness_sma3_pctlrange0-2,1.4028125,3.04
portuguese12.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,783.99536,3.04
korean14.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.38197887,3.04
english23.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0070995,3.04
english50.wav,Human,loudness_sma3_stddevFallingSlope,8.602476,3.04
bengali16.wav,Human,StddevVoicedSegmentLengthSec,0.24643114,3.04
czech9.wav,Human,jitterLocal_sma3nz_amean,0.04070444,3.04
english70.wav,Human,loudness_sma3_meanRisingSlope,18.130564,3.04
english154.wav,Human,spectralFlux_sma3_amean,0.5913805,3.04
english220.wav,Human,mfcc2_sma3_amean,-12.49247,3.04
turkish14.wav,Human,hammarbergIndexV_sma3nz_amean,39.58932,3.04
ukrainian4.wav,Human,F1frequency_sma3nz_amean,865.1817,3.04
english335.wav,Human,F1frequency_sma3nz_stddevNorm,0.1914259,3.04
english367.wav,Human,F2bandwidth_sma3nz_stddevNorm,0.4903693,3.04
spanish15.wav,Human,spectralFluxUV_sma3nz_amean,0.43560842,3.04
spanish114.wav,Human,loudness_sma3_percentile80.0,1.6554337,3.03
english152.wav,Human,mfcc4V_sma3nz_amean,23.712868,3.03
japanese14.wav,Human,mfcc4_sma3_amean,-24.756859,3.03
macedonian13.wav,Human,spectralFluxV_sma3nz_amean,0.86037034,3.03
japanese17.wav,Human,loudness_sma3_meanFallingSlope,14.266013,3.03
czech6.wav,Human,mfcc2_sma3_amean,-12.441022,3.03
mandarin17.wav,Human,loudness_sma3_meanFallingSlope,14.270936,3.03
macedonian12.wav,Human,loudness_sma3_stddevFallingSlope,8.601103,3.03
english485.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.3817582,3.03
miskito10.wav,Human,equivalentSoundLevel_dBp,-32.694996,3.03
english225.wav,Human,mfcc2V_sma3nz_stddevNorm,79.02851,3.03
english298.wav,Human,loudness_sma3_stddevRisingSlope,9.855686,3.03
arabic86.wav,Human,spectralFlux_sma3_amean,0.5899673,3.03
russian10.wav,Human,loudness_sma3_stddevFallingSlope,8.602122,3.03
english367.wav,Human,slopeV500-1500_sma3nz_amean,-0.044510715,3.03
amharic1.wav,Human,jitterLocal_sma3nz_amean,0.040662955,3.03
english231.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.30221173,3.03
portuguese46.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.3753795,3.03
italian12.wav,Human,jitterLocal_sma3nz_stddevNorm,2.7715554,3.03
english566.wav,Human,shimmerLocaldB_sma3nz_amean,1.7277735,3.03
hungarian7.wav,Human,hammarbergIndexUV_sma3nz_amean,33.238567,3.03
english313.wav,Human,hammarbergIndexV_sma3nz_amean,7.619415,3.03
english159.wav,Human,alphaRatioV_sma3nz_stddevNorm,3.1796744,3.03
portuguese12.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1260.586,3.03
hindi2.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-75.22206,3.03
mandarin24.wav,Human,F3bandwidth_sma3nz_amean,771.80914,3.03
english329.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.0523807,3.03
synthesized1.wav,Human,F2frequency_sma3nz_amean,1504.1943,3.03
farsi10.wav,Human,MeanVoicedSegmentLengthSec,0.3120779,3.03
somali6.wav,Human,StddevUnvoicedSegmentLength,0.5322401,3.03
german34.wav,Human,equivalentSoundLevel_dBp,-32.672146,3.02
7f2588f6-1035-41b7-bc20-02f6b5e5384b.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1258.43,3.02
